132.3087154,112.294252,103.6172581
132.1834159,112.294252,103.6213803
132.0585864,112.294252,103.6336171
131.934697,112.294252,103.6537738
131.8122178,112.294252,103.6816558
131.6916187,112.294252,103.7170682
131.5733699,112.294252,103.7598165
131.4579413,112.294252,103.8097059
131.3458031,112.294252,103.8665418
131.2374252,112.294252,103.9301293
131.1332777,112.294252,104.0002738
131.0338307,112.294252,104.0767807
130.9395542,112.294252,104.1594552
130.8509125,112.294252,104.2480969
130.768238,112.294252,104.3423734
130.6917312,112.294252,104.4418204
130.6215866,112.294252,104.5459679
130.5579991,112.294252,104.6543457
130.5011632,112.294252,104.766484
130.4512738,112.294252,104.8819125
130.4085256,112.294252,105.0001614
130.3731131,112.294252,105.1207604
130.3452311,112.294252,105.2432397
130.3250744,112.294252,105.3671291
130.3128376,112.294252,105.4919585
130.3087154,112.294252,105.6172581
130.3128376,112.294252,105.7425576
130.3250744,112.294252,105.867387
130.3452311,112.294252,105.9912764
130.3731131,112.294252,106.1137557
130.4085256,112.294252,106.2343547
130.4512738,112.294252,106.3526036
130.5011632,112.294252,106.4680321
130.5579991,112.294252,106.5801704
130.6215866,112.294252,106.6885482
130.6917312,112.294252,106.7926957
130.768238,112.294252,106.8921427
130.8509125,112.294252,106.9864192
130.9395542,112.294252,107.0750609
131.0338307,112.294252,107.1577354
131.1332777,112.294252,107.2342423
131.2374252,112.294252,107.3043868
131.3458031,112.294252,107.3679744
131.4579413,112.294252,107.4248102
131.5733699,112.294252,107.4746996
131.6916187,112.294252,107.5174479
131.8122178,112.294252,107.5528603
131.934697,112.294252,107.5807423
132.0585864,112.294252,107.600899
132.1834159,112.294252,107.6131359
132.3087154,112.294252,107.6172581
132.4340149,112.294252,107.6131359
132.5588444,112.294252,107.600899
132.6827337,112.294252,107.5807423
132.805213,112.294252,107.5528603
132.9258121,112.294252,107.5174479
133.0440609,112.294252,107.4746996
133.1594894,112.294252,107.4248102
133.2716277,112.294252,107.3679744
133.3800056,112.294252,107.3043868
133.484153,112.294252,107.2342423
133.5836,112.294252,107.1577354
133.6778765,112.294252,107.0750609
133.7665182,112.294252,106.9864192
133.8491927,112.294252,106.8921427
133.9256996,112.294252,106.7926957
133.9958441,112.294252,106.6885482
134.0594317,112.294252,106.5801704
134.1162675,112.294252,106.4680321
134.1661569,112.294252,106.3526036
134.2089052,112.294252,106.2343547
134.2443177,112.294252,106.1137557
134.2721996,112.294252,105.9912764
134.2923563,112.294252,105.867387
134.3045932,112.294252,105.7425576
134.3087154,112.294252,105.6172581
134.3045932,112.294252,105.4919585
134.2923563,112.294252,105.3671291
134.2721996,112.294252,105.2432397
134.2443177,112.294252,105.1207604
134.2089052,112.294252,105.0001614
134.1661569,112.294252,104.8819125
134.1162675,112.294252,104.766484
134.0594317,112.294252,104.6543457
133.9958441,112.294252,104.5459679
133.9256996,112.294252,104.4418204
133.8491927,112.294252,104.3423734
133.7665182,112.294252,104.2480969
133.6778765,112.294252,104.1594552
133.5836,112.294252,104.0767807
133.484153,112.294252,104.0002738
133.3800056,112.294252,103.9301293
133.2716277,112.294252,103.8665418
133.1594894,112.294252,103.8097059
133.0440609,112.294252,103.7598165
132.9258121,112.294252,103.7170682
132.805213,112.294252,103.6816558
132.6827337,112.294252,103.6537738
132.5588444,112.294252,103.6336171
132.4340149,112.294252,103.6213803
132.3087154,112.294252,103.6172581
